,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,r,beta_1,beta_2,beta_3,beta_4,beta_5,beta_6,beta_7,beta_8,beta_9,beta_10,beta_11,beta_12,beta_13,beta_14,beta_15,beta_16,beta_17,beta_18,beta_19,beta_20
2008-04-19,-0.004639804650538798,-0.01536020997894245,-0.0013183667790332082,-0.006597674793779689,-0.0002518350204502923,-0.0005742967108011361,-0.0077947866021275845,0.006870946132216691,0.004363176397226113,-0.0023623839286490067,-0.007380406476361177,-0.009468206114789365,0.006091668850824785,0.0021209861745625624,-0.011625115021109059,0.010882298305629017,0.015225899557293216,-0.006987197959186452,-0.008829396878784918,0.008377975274980066,-0.007273883362540113,0.0,0.0,0.0,0.0015741850572116947,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2008-04-20,0.0032764973433961285,0.025031619220965935,0.0062269057728507205,-0.008564902625470718,0.0019588520801544426,-0.00782314365779599,0.002582665232285808,0.015315925610365627,-0.007553872071234964,-0.01604067232689367,0.010754217715718209,-0.00551658284299488,-0.006377362017032147,0.006164972952357195,0.013215711955822614,-0.006520184040515833,0.01246292921036044,-0.016339680504178864,0.0021904139619429407,-0.006761296550367242,-0.015311371728806455,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0019160168534178635,0.0,0.0,0.0,-0.0
2008-04-21,-0.011719389921181465,0.02091230891550399,-0.014793508245865498,-0.011988309501577902,0.0064954240848257,0.0186146595368485,0.0010804760367441133,0.00029196110123616353,0.021176062316130895,-0.02106038034893635,0.0027316621088359096,0.008091582702407873,0.0035967190313808744,-0.021710191276263294,-0.004887899323102428,0.012662096600111585,0.010074200380283385,-0.003558858485752882,0.014039235403088952,0.013654369311629397,0.005124725317254043,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2008-04-22,0.008048384460269897,-0.005414656577933482,0.01869823742373811,0.0074726004584963705,-0.004011991928640723,-0.012498887823979765,0.0028229533178736883,-0.008834268324251058,0.00033937473038578086,-0.013300587786000193,-0.0022891492595383256,0.003756617514401788,0.0025471987511564037,0.010134245377958104,-0.004696436762143983,0.010100525512072965,-1.2685940822235718e-05,0.008546395576159823,0.001036678570135453,0.01750778243106156,0.006423858715820603,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2008-04-23,-0.0006690877990479878,-0.0036817508178491687,0.01646581244344293,0.00021075239347373092,0.003223254695259683,0.00926276209998518,0.003347034393760057,-0.0006641005628556544,-0.0019379401254755514,0.007356160313470131,0.003966398575814187,0.011046678521899434,-0.006562201852263819,0.004401073907929471,-0.012565754821138931,0.004164171240165089,0.003593264482193319,-0.020621270822907604,0.003217759005154607,0.0014069974731598736,-0.008294114210827897,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2008-04-24,-0.01635370045181455,-0.0098389060712562,0.01419639106587769,0.010666489693391549,0.004041210358734708,-0.0012423547603186411,0.011445560582296425,-0.008551775307508806,-0.009325496755171086,-0.007704995738118212,0.004469094613636315,-0.013309987114339186,0.003059515580485274,0.007945985654244439,-0.003500030091334956,0.01291512857264804,0.006976133403260371,0.00526945763998086,-0.008668751307057063,0.0016442156703044056,-0.01793250869396731,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2008-04-25,-0.006413720484975752,-0.001825243515807318,0.005897198697493975,0.00744476316137604,0.009209013756582445,-0.019537878470418275,-0.00672388399757203,-0.0040425798017475305,0.0070032501771096255,0.012221011786591832,-0.0018770147616147049,0.0024196178316252107,0.013173258288481975,0.004797291555729333,0.009178508164251713,0.007408920796288691,0.0021054826483886324,0.013239965100897328,0.0013194793815067836,0.006186796252923861,0.0002658274105191135,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2008-04-26,0.003340713511439774,-0.01328429384184777,0.0018724966452333363,0.020801191476253714,0.018082425812304785,-0.0003994647018261624,-0.016183447644949566,0.010924250967208306,0.0034394538827753848,0.010805094118178139,0.005087034721836538,-0.007732684406019838,0.00815066713928508,0.009682668207927115,-0.00033212548439759816,0.015811740787727558,0.008769649551555195,-0.009916450820011318,-0.0037112820913792655,0.010693550676819477,0.02011272382176243,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2008-04-27,0.025445531457013858,0.0055576665543685235,0.009028998521783385,-0.006357720801618726,0.003517603585826161,-0.008592520639569185,-0.007726091661653758,-0.012601962406034508,0.007759916689106357,-0.009860616622904324,-0.009358879364012633,-0.015228426900943228,0.015572690691892566,0.0035303261831081236,-0.0013401224650603145,0.010046911757452901,0.016540115858969293,0.013287590491448825,0.006984060513385655,-0.004842000374391405,-0.0002486512119228389,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2008-04-28,-0.0022634042039318828,-0.00649363214054475,0.005892979309237731,0.005580224312587996,-0.01083009929198823,0.011563967783199161,0.0058955994041691275,0.0060415692732777694,0.007285515510105706,0.007879891792660227,-0.003849686198498056,-0.01658824985613787,0.002160443869677958,-0.0016798782684753068,0.013012651814207018,0.0027889353511872717,0.005615956296667093,0.0005413256407514205,0.0005277845492582013,0.011216024219015191,0.032161255740152495,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2008-04-29,0.004951537940319775,0.01555348531608577,-0.0015523815184011996,0.02884611981196818,-0.0118727596269621,0.011044808935467776,0.006894036124193194,0.0033780102462514813,0.0015757830335302603,-0.0019218777048479374,0.01668864637600816,0.011692747812227353,-0.004908402850985669,0.009918148978244124,0.01604225082358572,-0.02936687619821076,0.003558121256286806,0.0011500746306694488,-0.01051139358439227,-0.00011175414703023922,-0.014163371351606514,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.001567980970150438,0.0,0.0,0.0,-0.0
2008-04-30,-0.0022878096957606718,-0.0032814448273895875,0.0027458319617431884,-0.016719926068592544,0.001525176661667266,-0.000436882655572279,-0.004936781807107593,0.010633273355464403,0.004689970356583163,-0.00013589501435951688,0.009220311407016872,0.013178098341697794,-0.014599054493451849,0.010277664082130112,0.021143700702744378,0.00789937936180784,-0.011150994915500518,-0.008249109333081716,-0.015267495921773526,0.007186509494395357,-0.0027303846615268548,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.002916616879467614,0.0,0.0,0.0,-0.0
2008-05-01,-0.008717937645417609,-0.002889126285594098,0.008049119894989963,-0.015401912130643455,-0.004854316214375531,-0.011766796146835519,-0.015708459393062597,0.0021361866829855513,-0.004258631637561646,0.009776828510806834,-0.011013731628245413,-0.0017759249012414826,0.002673507140291775,0.0010531340480168525,0.011004102718457445,0.017114004714446494,-0.010143544195669093,-0.007517355002891863,-0.004557031390175405,0.004126368018864936,-0.005351285460864689,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.003983835954470488,0.0,0.0,0.0,-0.0
2008-05-02,0.006681145323021417,-0.002362498134006878,-0.0015345228842341707,0.0019454523987427654,0.002464052783708055,-0.012468597220642062,-0.0058216999069169465,-0.0032826000531613916,-0.0016571042285678146,-0.012970094922683036,0.009659464603951215,0.00681798134662067,0.00017277911615031112,0.012242357595821074,-0.011175717799153516,-0.00034324704867248404,0.005814518067978872,0.003514452916566364,0.012512316724112809,-0.00966348977881502,-0.007723508905438985,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.002897406123672028,0.0,0.0,0.0,-0.0
2008-05-03,-0.0035072778931796527,0.0026177769576439668,-0.005743317305557328,0.0007205162287624959,0.0072387312597769465,-0.007549348523390089,-0.0025269174615762773,-0.00012798185910191376,-0.0031198885156585587,-0.008204274471274404,0.0011516853688694083,0.003189427475631171,0.0077967445619231,-0.00029449531108067834,0.0011920284215548658,0.007672593531725608,0.027107867282955844,-0.0033866122670213185,-0.006700739530194737,0.0014833004445125347,0.009782808991705779,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2008-05-04,-0.0006228408545622283,-0.0027587382560426577,-0.0037786325444555202,-0.012978804108669136,-0.0027630721384441846,-0.019402483146797735,-0.01068417783551935,0.009889159570437497,-0.011202135706401953,0.010911269400181505,0.004783205252525582,0.02177606290460254,-0.0037190467226368836,0.02557047819846674,0.011848422549233526,-0.004773330036990345,-0.011493587221673023,-0.009199674354134104,-0.008821708063778385,0.017228804245320514,-0.007073783715875837,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2008-05-05,0.007544413107072392,0.016561927299576385,-0.011472668771256538,0.0055748462702362245,-0.016069711606291663,-0.0071357436082962016,0.005816368804813155,-0.005880510797716493,-0.009875999013713796,0.009747377666802117,0.013266210523724587,-0.009816560758529996,-0.0026578439683663346,-0.006528847772359514,-0.0026016392920992395,0.004837226066929827,-0.003925789415484054,0.011669425740368052,0.0009322384692287391,0.001507533355765427,-0.01361311746094504,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2008-05-06,-0.001364946904447656,0.0018421046443423406,0.017841438339007146,0.006030251485442068,-0.001094108505681914,0.0066480571597514505,-0.011059006311185893,-0.0036664906497182303,0.01663658719517566,-0.004114611496033578,-0.009788215412756669,0.012010890250850599,-0.0038465682825369247,-0.0019487368189084514,0.004985163699026104,-0.008006796245785564,0.007854885551066525,0.013877681267168835,0.011593850075800025,-0.01336581593364582,0.020608541777558356,0.0,0.0,0.0,0.00020849266633405082,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2008-05-07,-0.018248751057083634,0.0020287112727314783,-0.009264521546628253,0.006081481708722063,-0.009669829667350329,0.024691368491723976,0.004389554988413487,0.003367290043154949,-0.005408981966537499,-0.004973123869660549,-0.008455229341024436,-0.0007759607360871245,-0.006193210268696191,0.001598565916905512,-0.02532224192471582,0.0031048083097951367,-0.009382031455824077,0.001699776464852664,0.015612601419331395,0.0019194736019884887,0.004250837889305437,0.0,0.0,0.0,0.0067996352437884365,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2008-05-08,-0.004967786289743863,0.008466013224808267,0.012019917589191813,-0.0074501862958651615,0.0032080268823655713,-0.0040454341546111395,-0.0025791997517078274,0.011531670384198419,0.0021168483186911656,0.008436868216572706,0.0021632602816228676,0.00028058607313154275,0.012891688664196191,-0.00209935576025729,-0.005220723284915279,-0.018734552888384336,0.010061422135891144,0.0064926592689379375,-0.004682482902272521,0.004193045165996761,-0.019646992537709147,0.0,0.0,0.0,0.0017444927657766457,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2008-05-09,0.011433283007123665,-0.01074834003627032,0.008463931225206446,-0.008853132819132858,-0.0037299812905344505,-0.004018930406290219,0.0027298858163291033,0.0071504640946549285,-0.014416854342606937,0.012561635895607708,-0.004405298752261489,-0.0011718278199285516,-0.014817319033882455,-0.003029974220454451,0.016163252877849123,-0.0013097905986432545,0.00013902749272640938,-0.0011219997267076674,0.004256964694843322,-0.007795473662493205,-0.0054859307573976186,0.0,0.0,0.0,0.01247195177744246,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0031900539793783206,0.0,0.0,-0.0
2008-05-10,-0.004231520460027939,0.0022817636483457755,0.012089415871522288,-0.0165228420649382,0.012853404897447273,-0.0167201433337045,0.007752773253498732,0.005359472857503487,-0.00651216803060153,0.007038455432437732,-0.0004369071616102987,-0.007603772333821652,0.0052321302886298585,0.006436841933511077,-0.009131698327517496,-2.4092749864194653e-05,0.01848890871783203,0.0012240472560463263,0.02493268759774221,-0.0073049885335973366,-0.020814618592363256,0.0,0.0,0.0,0.017228260750333887,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,5.118846922792833e-05,0.00046005949887807765,0.0,0.0,-0.0
2008-05-11,-0.00799581879166576,0.017627386719520653,0.00974922420680542,-0.026472118514078075,-0.014669637334058029,-0.004065940875867972,0.005609777210875651,0.009280664045383294,0.0007825047842431261,0.004924237920675296,0.009278578501302226,-0.001546049502826559,0.013526668030318423,0.005994312310513231,-0.001996680715528396,0.0014401322103265882,-0.010244351813250825,-0.006995163087395402,0.006950848189354285,-0.00879520111040161,-0.016925711541020905,0.0,0.0,0.0,0.0219602370218262,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0008432658762585823,0.0005908781154687417,0.0,0.0,-0.0
2008-05-12,-0.0021571452136856964,0.009463891810849443,0.01176990130145078,0.0002291147331880648,0.010498537528150349,-0.011796161302248148,0.003710087546033522,0.010080225252649145,-0.009837064847719165,0.0034676314335882062,0.005353723873001518,-0.0012923580301237264,-0.000327433010970369,0.001515834563725908,0.009002180198217401,0.0013571428515878464,-0.002126863310480139,0.010703733867780769,-0.005078849401389211,-0.009365622131405354,0.013246028531921401,0.0,0.0,0.0,0.0364399594783368,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2008-05-13,0.012394043041082048,0.010653250142519513,-0.0015220251912305652,0.014177234155709918,-0.023365502099005783,-0.016215630221795393,0.005058990576348134,-0.0147389059097575,-0.012237425792581486,0.009188215546348601,-0.006251623311392977,0.010385661220726159,0.0008557701742880366,0.006499764151175509,0.0216514546426778,0.01155480854599241,0.015551454917917132,-0.016898073104964054,-0.01611152239730507,-0.004059426161156029,-0.011800080699625428,0.0,0.0,0.0,0.028293937482755716,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2008-05-14,0.009436118913502866,0.004334519339594808,0.009632974060446711,0.00438064246457515,-0.009333905637264873,0.003937229530995875,0.005670348132482331,-0.004619320050914776,0.0035662895650185066,0.004690741637668452,0.00968165629182007,-0.007453414363394297,0.011307501449209579,0.002053539058583347,0.00220458960177682,-0.014520406656434016,-0.008734561138005923,-0.007932121948760166,0.006916798385129593,-0.0019045273313607533,-0.000308534467696262,0.0,0.0,0.0,0.028268235183917505,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2008-05-15,0.005165599312267156,0.01134294645736164,-0.006421854208187245,0.005762933093866207,-0.0021905832008615876,0.0018445168700316305,-0.010219182657329736,0.011106769841948172,0.018474861789345504,-0.012677957786739023,0.01623695677481352,0.014412293363941191,-0.013031715336629985,0.008793896631352896,0.010664468107136496,0.018236615526176607,-0.000762981274723899,0.009752737393254692,8.25828582944554e-05,0.0079380655464115,0.003420787703590924,0.0,0.0,-0.0,0.029658293730761433,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2008-05-16,0.020746002806398944,2.4157583225526047e-05,0.0021080603237003414,0.003288175297015152,0.015978609279108616,0.008304563043240728,-0.010446276749658635,-0.00424205756543577,0.00868891634727515,0.009143159078365316,0.0019006191140229884,-0.009963012433367318,-0.009408009181701598,0.006005850158118789,-0.009590073339670544,-0.009270795329216965,0.007956965872675836,0.01129905765572893,-0.012288460153260463,-0.0023960646478308435,-0.016865778374717956,0.0,0.0,0.0,0.03037317078625071,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2008-05-17,0.00663501186716723,0.0018643906277994418,-0.012426706349529606,-0.007918732939993893,0.008464782637019356,-0.01422964973767778,0.01882622218436051,-0.006137904194129921,0.015397829964376709,-0.002415727262945417,0.001843426425604504,-0.013804671084314877,-0.007191713939485126,0.005185137661167702,-0.0007216159789539539,-0.013945330801230208,0.014532155475871975,-0.0015648991248101555,0.0021835489024782406,-0.00023703527381545037,-0.003751864167472017,0.0,0.0,0.0,0.02463861103761203,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0023969470264568722,0.0,0.0,-0.0
2008-05-18,-0.008571726608623853,-0.0025002482460102634,-0.011007408661406664,0.0033685056453597925,0.014677626547674663,-0.0038796106108440636,-0.002666987678069131,-0.002769194469903388,0.004600556554826205,-0.0017167579243834452,0.01122289959496101,-0.0088536030139315,0.0033117608492518086,0.003962831612890323,-0.0021753857239015977,0.018066774131696203,-0.01832246182298028,3.3831009944155086e-05,-0.016119407683277926,-0.0024835992895858913,0.01979592252107712,0.0,0.0,0.0,0.025188991991569605,-0.0,-0.0,-0.0,-0.00021600820705135892,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0021431585667287738,0.0,0.0,-0.0
2008-05-19,-0.002860211321580785,-0.01643520117485953,0.010947576925572543,0.015006176292104174,-0.006452300563680908,-0.01142733546547584,0.014676519345871109,-0.007479969500411434,0.0006089241990725004,0.0036598483742964674,-0.008575239795866711,0.00016092746428511418,0.0009504763139959512,-0.00227512817963634,0.011919098766880949,-0.0036149095361965805,-0.0040688136877050415,-0.008830807366013174,0.003827944169067898,0.007508496480933795,0.008298519157641035,0.0,0.0,-0.0,0.021163132517058567,-0.0,-0.0,-0.0,-0.0043445902272289515,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0104005119957787,0.0,0.0,-0.0
2008-05-20,0.008994213586575896,-0.0029727270404107027,0.004514784442913312,-0.0011810246035170908,0.0023895445907989826,0.003474110037911741,0.016154834864074926,-0.013819305094755863,0.0040676634343063175,0.013178732835939105,0.00637989148902998,-0.011045443111022542,0.009722106289719114,-0.0145394556120536,-0.0008748203372711354,0.016236716767806393,-0.020989839683637462,-0.008915837982245899,-0.0020185703666288626,7.915987659537526e-05,-0.0023962678728130533,0.0,0.0,-0.0,0.02175915396498653,-0.0,-0.0,-0.0,-0.004577484771572499,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.005796174535058958,0.0,0.0,-0.0
2008-05-21,-0.0015965279180748335,-0.007496050043594755,0.010257716225510085,-0.014590894494791349,-0.00808763977233502,0.009168240135918248,0.0016673023567771277,0.0004220032039317749,-0.013182991277822447,0.008821495808621231,-0.011266322548610043,-0.01396639424897899,0.019256936500569047,-0.01956921410333153,-0.002683071544795807,-0.013840238479022262,0.021952793529408116,-0.015237119892384377,0.0009980792048424258,-0.015771463163728145,-0.0015285114241745353,0.0,0.0,-0.0,0.020905889430156716,-0.0,-0.0,-0.0,-0.0034137708223587393,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0061340407552272335,0.0,0.0,-0.0
2008-05-22,-0.0011747480386852826,-0.007461194651503499,0.009614306065256803,-0.0022845269634675174,-0.0019117389345835215,0.007420327767530477,-0.0073728487456733716,0.007481927892155365,-0.015424072002536432,0.003353401238247249,-0.010214683408464051,0.0013625215552586837,-0.004236198686246795,0.02130353765479731,0.013058934806097846,0.004365443410308639,0.005700590704717974,-0.003006882490784907,-0.008821828165153273,-0.0012804880942504046,-0.003116475411046078,0.0,0.0,-0.0,0.02107171447568878,-0.0,-0.0,-0.0,-0.002897631052715109,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.006972906097768351,0.0,0.0,-0.0
